size_token	inset_token	computed_width	computed_height	right	bottom	panel_rect	pseudo_rect	capture_file	sha256	raw_components	post_bbox	gaps
9.05	6.69	9.04688px	9.04688px	6.69px	6.69px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.2512791796875,704.0245335742187,1028.2981591796874,713.0714135742187]	/tmp/webui-craft-round4-s9.05-i6.69.png	53bb96f72e1081432b616dc00e988b46e91a0c2d3fe2fd0123e68e6229e40c0b	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/248/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.05	6.68	9.04688px	9.04688px	6.68px	6.68px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.2612791796874,704.0345335742188,1028.3081591796874,713.0814135742188]	/tmp/webui-craft-round4-s9.05-i6.68.png	1e877b590aa6e675291ddd36d7baf50a4fecb7c88311b30fb13031a4e1dd266c	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.05	6.62	9.04688px	9.04688px	6.62px	6.62px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3212791796876,704.0945335742188,1028.3681591796876,713.1414135742187]	/tmp/webui-craft-round4-s9.05-i6.62.png	13042ce1318047f322dfb1342eef714bd82ca68fd6f7eb72cf37d2b822c02640	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.05	6.50	9.04688px	9.04688px	6.5px	6.5px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.4412791796875,704.2145335742188,1028.4881591796875,713.2614135742188]	/tmp/webui-craft-round4-s9.05-i6.50.png	6407bd7f0821f607b37e398caff8554669523c5cdc5252e84a99095c0f6ba1c3	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1399)-(2050,1418)/230/touch=0/min=1/selected=1	(2030,1399)-(2050,1418)	20,20
9.07	7.00	9.0625px	9.0625px	7px	7px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9256591796875,703.6989135742188,1027.9881591796875,712.7614135742188]	/tmp/webui-craft-round4-s9.07-i7.00.png	e9c95c252bfd8b1656d366cfe74c7eb9e07dbd47995aad5a17c22a27e8ad8e95	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/270/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.99	9.0625px	9.0625px	6.99px	6.99px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9356591796875,703.7089135742187,1027.9981591796875,712.7714135742187]	/tmp/webui-craft-round4-s9.07-i6.99.png	6cfcf52fcc685750b2c127be2675f454e26fc72e359868cfa1186f3aca177b8e	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.98	9.0625px	9.0625px	6.98px	6.98px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9456591796875,703.7189135742187,1028.0081591796875,712.7814135742187]	/tmp/webui-craft-round4-s9.07-i6.98.png	c0368d84c0da3942146e05c9a3481de25f35bce7899770690e27b46b92079490	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.97	9.0625px	9.0625px	6.97px	6.97px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9556591796875,703.7289135742187,1028.0181591796875,712.7914135742187]	/tmp/webui-craft-round4-s9.07-i6.97.png	c0368d84c0da3942146e05c9a3481de25f35bce7899770690e27b46b92079490	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.96	9.0625px	9.0625px	6.96px	6.96px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9656591796875,703.7389135742187,1028.0281591796875,712.8014135742187]	/tmp/webui-craft-round4-s9.07-i6.96.png	4f9227ff8b489c60303f269e179bed9ad0221b50b18ed98ee349d5bbe2d11739	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.94	9.0625px	9.0625px	6.94px	6.94px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9856591796874,703.7589135742187,1028.0481591796874,712.8214135742187]	/tmp/webui-craft-round4-s9.07-i6.94.png	f315d11ad0b6351035c2a805d78728c59deb6815d3d9ce97ecb995fde93731eb	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.93	9.0625px	9.0625px	6.93px	6.93px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9956591796874,703.7689135742188,1028.0581591796874,712.8314135742188]	/tmp/webui-craft-round4-s9.07-i6.93.png	65608467deb705fe7ac06bc5691322059fdb3a9e9c620a43c96050101d51994f	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.91	9.0625px	9.0625px	6.91px	6.91px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0156591796874,703.7889135742188,1028.0781591796874,712.8514135742188]	/tmp/webui-craft-round4-s9.07-i6.91.png	ef2e330f7c53ecf1a77dbcd352df0b1f1eea97d70db3af6de4ada2e9c40b1821	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.07	6.87	9.0625px	9.0625px	6.87px	6.87px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0556591796876,703.8289135742187,1028.1181591796876,712.8914135742187]	/tmp/webui-craft-round4-s9.07-i6.87.png	8fc5f0d68e5534f4d4d1679a6f40982fa84a1a33418d0c317950a52e0b878fa1	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.07	6.86	9.0625px	9.0625px	6.86px	6.86px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0656591796876,703.8389135742187,1028.1281591796876,712.9014135742187]	/tmp/webui-craft-round4-s9.07-i6.86.png	8fc5f0d68e5534f4d4d1679a6f40982fa84a1a33418d0c317950a52e0b878fa1	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.07	6.85	9.0625px	9.0625px	6.85px	6.85px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0756591796876,703.8489135742187,1028.1381591796876,712.9114135742187]	/tmp/webui-craft-round4-s9.07-i6.85.png	d7e57a531bbd2c07e8683986299b8515c084be66b5d0ca556eed405e322c4824	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.07	6.83	9.0625px	9.0625px	6.83px	6.83px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0956591796876,703.8689135742187,1028.1581591796876,712.9314135742187]	/tmp/webui-craft-round4-s9.07-i6.83.png	6ed8c2e7aca7e7ff129abbeae45c3101514f28d16217e0e9075f39e618d29690	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.07	6.82	9.0625px	9.0625px	6.82px	6.82px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1056591796876,703.8789135742187,1028.1681591796876,712.9414135742187]	/tmp/webui-craft-round4-s9.07-i6.82.png	f062139460337c43e7107910d32d9dc25e488ed26793248ba1a92023ac33644a	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.07	6.81	9.0625px	9.0625px	6.81px	6.81px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1156591796876,703.8889135742188,1028.1781591796876,712.9514135742188]	/tmp/webui-craft-round4-s9.07-i6.81.png	04f1a55a7fa67957d26a0ed5a27a0c6b10e35f3c8f52902328bdae19878356e9	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.07	6.69	9.0625px	9.0625px	6.69px	6.69px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.2356591796874,704.0089135742187,1028.2981591796874,713.0714135742187]	/tmp/webui-craft-round4-s9.07-i6.69.png	97ef71ddf249e4a7ad5f9fcb26e24b21c3f6a21c8cc148b37cfc8092b544e631	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/249/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.07	6.68	9.0625px	9.0625px	6.68px	6.68px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.2456591796874,704.0189135742188,1028.3081591796874,713.0814135742188]	/tmp/webui-craft-round4-s9.07-i6.68.png	2a48fdc221d33ce2b4d6bc5240bbb010689dbffcc8db688ba6b513a12f7520da	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.07	6.62	9.0625px	9.0625px	6.62px	6.62px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3056591796876,704.0789135742187,1028.3681591796876,713.1414135742187]	/tmp/webui-craft-round4-s9.07-i6.62.png	235a9ad5a3c9fd81a4bdebdf74c6d12351d7840794379d46d197cdc7c475f473	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.07	6.50	9.0625px	9.0625px	6.5px	6.5px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.4256591796875,704.1989135742188,1028.4881591796875,713.2614135742188]	/tmp/webui-craft-round4-s9.07-i6.50.png	e62a64f5bdd6202346f0f0468a2f5648db5067ef89b9995b98cf9635e4b8fbfc	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1399)-(2050,1418)/230/touch=0/min=1/selected=1	(2030,1399)-(2050,1418)	20,20
9.11	7.00	9.10938px	9.10938px	7px	7px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.8787791796875,703.6520335742188,1027.9881591796875,712.7614135742188]	/tmp/webui-craft-round4-s9.11-i7.00.png	49eefc148806d1f7aff5d4ff65e8cc873fa3a9f1333bb55e0266890f127647fb	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/269/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.99	9.10938px	9.10938px	6.99px	6.99px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.8887791796875,703.6620335742188,1027.9981591796875,712.7714135742187]	/tmp/webui-craft-round4-s9.11-i6.99.png	71aa51b1cd7575320757861cde7363d626d29dd0ef9aab5b2fd429725cb3f468	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.98	9.10938px	9.10938px	6.98px	6.98px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.8987791796875,703.6720335742187,1028.0081591796875,712.7814135742187]	/tmp/webui-craft-round4-s9.11-i6.98.png	c69ac2281749f4c53d9e9dcc58eabf6851dd4bd9d348c667e907045357ecf7cc	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.97	9.10938px	9.10938px	6.97px	6.97px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9087791796875,703.6820335742187,1028.0181591796875,712.7914135742187]	/tmp/webui-craft-round4-s9.11-i6.97.png	c69ac2281749f4c53d9e9dcc58eabf6851dd4bd9d348c667e907045357ecf7cc	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.96	9.10938px	9.10938px	6.96px	6.96px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9187791796875,703.6920335742187,1028.0281591796875,712.8014135742187]	/tmp/webui-craft-round4-s9.11-i6.96.png	ef88a604aaa758eb8d0030f24dfb38d56eb17ae40110dc257b33ab63fe126e05	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.94	9.10938px	9.10938px	6.94px	6.94px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9387791796875,703.7120335742187,1028.0481591796874,712.8214135742187]	/tmp/webui-craft-round4-s9.11-i6.94.png	c9da5960236e8c0e6705ae870ffbef1d67d4375f2dc01ee47a6f84171385cbef	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.93	9.10938px	9.10938px	6.93px	6.93px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9487791796874,703.7220335742188,1028.0581591796874,712.8314135742188]	/tmp/webui-craft-round4-s9.11-i6.93.png	ffd8d781d80d8f6db7ace7c5e9bff9e18ab65d6f11663710fed15c63a28a19f3	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.91	9.10938px	9.10938px	6.91px	6.91px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.9687791796874,703.7420335742188,1028.0781591796874,712.8514135742188]	/tmp/webui-craft-round4-s9.11-i6.91.png	ef003b5e44059f4c93d41cba2b1a99b843d4cc93e8a1d6f4ee7306c8fcbdd458	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/275/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
9.11	6.87	9.10938px	9.10938px	6.87px	6.87px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0087791796876,703.7820335742188,1028.1181591796876,712.8914135742187]	/tmp/webui-craft-round4-s9.11-i6.87.png	67f0e2bec6bf541cb890e55e9f8cfeed18c4633aa51e62b66eeff2a2777d0e81	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/268/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.86	9.10938px	9.10938px	6.86px	6.86px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0187791796876,703.7920335742187,1028.1281591796876,712.9014135742187]	/tmp/webui-craft-round4-s9.11-i6.86.png	67f0e2bec6bf541cb890e55e9f8cfeed18c4633aa51e62b66eeff2a2777d0e81	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/268/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.85	9.10938px	9.10938px	6.85px	6.85px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0287791796876,703.8020335742187,1028.1381591796876,712.9114135742187]	/tmp/webui-craft-round4-s9.11-i6.85.png	263ea7489e7405948fd8f38c87bcc3b57c04d091825f989a51dbacb08af5a917	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.83	9.10938px	9.10938px	6.83px	6.83px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0487791796876,703.8220335742187,1028.1581591796876,712.9314135742187]	/tmp/webui-craft-round4-s9.11-i6.83.png	ede59797479af22801a69be5fe2fbc83b110eeac875b62dda9f39911b969ea27	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.82	9.10938px	9.10938px	6.82px	6.82px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0587791796876,703.8320335742187,1028.1681591796876,712.9414135742187]	/tmp/webui-craft-round4-s9.11-i6.82.png	1951b56fc09d5127e902f591f9119fd32f3404eee3969c47166d33d97686ae50	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.81	9.10938px	9.10938px	6.81px	6.81px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.0687791796876,703.8420335742188,1028.1781591796876,712.9514135742188]	/tmp/webui-craft-round4-s9.11-i6.81.png	e1dc75fa69d0ffe4f90d005edb357cf831d95dd6cca7b713f50d0a5390c61cb0	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.69	9.10938px	9.10938px	6.69px	6.69px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1887791796875,703.9620335742187,1028.2981591796874,713.0714135742187]	/tmp/webui-craft-round4-s9.11-i6.69.png	7a6730aff2de9ccba2005888cf7fe3beae40475f08e5fc8030c10402270d0fd8	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1397)-(2050,1418)/253/touch=0/min=1/selected=1	(2029,1397)-(2050,1418)	20,20
9.11	6.68	9.10938px	9.10938px	6.68px	6.68px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.1987791796874,703.9720335742188,1028.3081591796874,713.0814135742188]	/tmp/webui-craft-round4-s9.11-i6.68.png	914dc60e0caea3766eae95ec12a456e19b28b0640d704eb5a9e4243c7c737f1b	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2029,1398)-(2050,1418)/249/touch=0/min=1/selected=1	(2029,1398)-(2050,1418)	20,20
9.11	6.62	9.10938px	9.10938px	6.62px	6.62px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.2587791796876,704.0320335742188,1028.3681591796876,713.1414135742187]	/tmp/webui-craft-round4-s9.11-i6.62.png	3c48566310b79c428dd693060a435e00e80daa1692d899617e6400c3d9af2ab8	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.11	6.50	9.10938px	9.10938px	6.5px	6.5px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1019.3787791796875,704.1520335742188,1028.4881591796875,713.2614135742188]	/tmp/webui-craft-round4-s9.11-i6.50.png	3090f3764f01ae7f17df61d0e3687bbdbbc32b96c24bb0b5acf1c69a5b2b0cd5	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2030,1398)-(2050,1418)/231/touch=0/min=1/selected=1	(2030,1398)-(2050,1418)	20,20
9.13	7.00	9.125px	9.125px	7px	7px	[604.2838745117188,166.71148681640625,1034.9881591796875,719.7614135742188]	[1018.8631591796875,703.6364135742188,1027.9881591796875,712.7614135742188]	/tmp/webui-craft-round4-s9.13-i7.00.png	7dff7fe80d544abbe6401853dea4163a28380b178939fbe9581e63b5a11e1c0d	(1991,1359)-(2060,1428)/139/touch=0/min=1/selected=0;(2028,1397)-(2050,1418)/269/touch=0/min=1/selected=1	(2028,1397)-(2050,1418)	20,20
